id,created_at,source,original_text,lang,favorite_count,retweet_count,original_author,hashtags,user_mentions,place,clean_tweet,compound,neg,neu,pos,sentiment
1401910000000000000,2021-06-07,"<a href=""https://integrations.app-computers.com"" rel=""nofollow"">Hub Central APP Agencies</a>",eBrandz! Where fighting Covid-19 and world-class digital marketing services go hand in hand. We are excited to anno… https://t.co/KsSBV6j0cg,en,0.0,38.0,eBrandz,,,"New York, NY",ebrandz fight covid19 world class digit market servic go hand hand excit anno,0.5859,0.137,0.526,0.337,pos
1389193384808510000,2021-05-03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","For all those in #Mangalore #Udupi and surrounding areas. 
Pls Note:
Apparently,  #Covidpositive people are coming… https://t.co/doIwVlrt0H",en,0.0,223.0,Sandy_Prabhu,"Mangalore, Udupi, Covidpositive",,"Bangalore, India 🇮🇳",surround area pl note appar peopl come,0.0,0.0,1.0,0.0,neu
1399093498129760000,2021-05-30,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@JudgeJeanine 
Dimwit, Covid 19 did not exist four years ago. 🥴",en,52.0,21.0,BillMendocino,,JudgeJeanine,The Great State of California,dimwit covid19 exist four year ago,0.0,0.0,1.0,0.0,neu
1397836028589660000,2021-05-27,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DIO_Ccpur: May 26, 2021: Covid-19 status, Churachandpur District
@AdminCcpur @AdminCcpur @health_manipur https://t.co/Q0fEcGYzl0",en,0.0,3.0,g_haokip,,"DIO_Ccpur, AdminCcpur, AdminCcpur, health_manipur",CCPUR,may covid19 statu churachandpur district,0.0,0.0,1.0,0.0,neu
1400530000000000000,2021-06-03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GYamey: In today’s @TIME magazine, @paimadhu &amp; I argue that the pandemic could—we hope—usher in 5 innovations in global health that are…",en,0.0,95.0,nwnancy,,"GYamey, TIME, paimadhu","Seattle, WA",today magazin argu pandem could hope usher innov global health,0.4404,0.0,0.756,0.244,pos
1397640320607820000,2021-05-26,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","I just signed an open letter from @EveryDoctorUK asking Matt Hancock to develop a new Pandemic Preparedness Plan, a… https://t.co/2VORh7xNDC",en,0.0,481.0,YorkDefendNHS,,EveryDoctorUK,"York, UK",sign open letter ask matt hancock develop new pandem prepared plan,0.2263,0.0,0.84,0.16,pos
1397624207341720000,2021-05-26,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @novaramedia: Dominic Cummings has given a 7-hour session with MPs on Boris Johnson's disastrous handling of the Covid-19 pandemic.

Joi…",en,0.0,23.0,Akiosn1,,novaramedia,Norway,domin cum given hour session mp bori johnson disastr handl covid19 pandem joi,0.0,0.0,1.0,0.0,neu
1398993850329280000,2021-05-30,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Taapsee's dose of 'happy hormones' - Window To News https://t.co/wywpTTU60t 

#Mumbai,#TaapseePannu,#lockdown",en,0.0,1.0,windowtonews,"Mumbai, TaapseePannu, lockdown",,"Bhopal, India",taapse dose happi hormon window news,0.0,0.0,1.0,0.0,neu
1398647343138940000,2021-05-29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We at UTMT Society have decided to play an active role in the fight against COVID in the remote communities of Maha… https://t.co/S95CtmDBxk,en,0.0,2.0,SocietyUtmt,,,"Mumbai, India",utmt societi decid play activ role fight covid19 remot commun maha,-0.0516,0.186,0.643,0.171,neg
1402370000000000000,2021-06-08,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>","RT @CGTNOfficial: But the number of vaccinations have since dropped. With 27.5% of its people vaccinated, Mississippi has the lowest percen…",en,0.0,0.0,viralvideovlogs,,CGTNOfficial,കേരളം,number vaccin sinc drop peopl vaccin mississippi lowest percen,-0.5267,0.392,0.5,0.108,neg
1397273690778310000,2021-05-25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This could be a game changer for countries with no access to #COVID19 vaccines. Association Between Bitter Taste Re… https://t.co/H6hHJnjAvk,en,0.0,4.0,Sultanotb,COVID19,,"London, England",could game changer countri access vaccin associ bitter tast,-0.4215,0.259,0.741,0.0,neg
1400220000000000000,2021-06-02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@KLIAekspres hi im a volunteers for covid 19 vaccination program. if u stop ur service it will effect me :)) pls re… https://t.co/n4tIi4lifW,en,0.0,84.0,satansbbaby,,KLIAekspres,,hi im volunt covid19 vaccin program stop ur servic effect pl,-0.296,0.18,0.82,0.0,neg
1408100000000000000,2021-06-24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @astros: Let's do it again! 🩹

The #Astros, in partnership with @MethodistHosp, are offering free COVID-19 vaccines to fans! Participant…",en,0.0,4.0,emrey35,Astros,"astros, MethodistHosp","College Station, TX",let partnership offer free covid19 vaccin fan particip,0.6808,0.0,0.517,0.483,pos
1388512168723760000,2021-05-01,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DonnellyStephen: 🗞️It's just been confirmed to me that over 50,000 people have now taken tests at the self-referral COVID-19 walk-in ce…",en,0.0,141.0,Robbiedmusic,,DonnellyStephen,Ireland,confirm peopl taken test self referr covid19 walk ce,0.0,0.0,1.0,0.0,neu
1404510000000000000,2021-06-14,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CityNews: As Ontario opened second-dose COVID-19 vaccination bookings Monday, many faced difficulties finding appointments and social m…",en,0.0,10.0,zfaulds1,,CityNews,,ontario open second dose covid19 vaccin book monday mani face difficulti find appoint social,0.0,0.0,1.0,0.0,neu
1391116131004410000,2021-05-08,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Message to the Minister and all other Ministers
Sack your Boards at will if the Execs are out of line. They'll lear… https://t.co/vVnEtWQ0xW",en,0.0,29.0,BenRoss_AKL,,,"Auckland, New Zealand",messag minist minist sack board exec line lear,0.0,0.0,1.0,0.0,neu
1387289863758750000,2021-04-28,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A(-) A Negative, Covid-19 Positive patient serious condition in ICU, need plasma doner 
Details Name-Suman Arya, Ag… https://t.co/j5wnOFqSNY",en,0.0,362.0,Hemants32143086,,,New Delhi,neg covid19 posit patient seriou condit icu need plasma doner detail name suman arya ag,0.0,0.0,1.0,0.0,neu
1408110000000000000,2021-06-24,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","On June 23, Nova Scotia Health Authority's labs completed 3,868 tests.

As of June 23, 828,701 doses of COVID-19 va… https://t.co/ZCT1HLPrlk",en,0.0,0.0,KWalkerNews,,,"Halifax, Nova Scotia",june nova scotia health author lab complet test june do covid19 va,0.0,0.0,1.0,0.0,neu
1391047558156350000,2021-05-08,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @allkpop: YG Entertainment gives update on iKON's COVID-19 testing
https://t.co/QGfekV5xgI https://t.co/BI0iHGacr8",en,0.0,58.0,JChanwoo_,,allkpop,,yg entertain give updat ikon covid19 test,0.3182,0.0,0.723,0.277,pos
1399096652854600000,2021-05-30,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @WestJournalism: Bongino's outburst came after a Wall Street Journal report revealed COVID-19 could have very well originated in a lab.…,en,0.0,1.0,MikeVaden2,,WestJournalism,"Apache,Oklahoma",bongino outburst came wall street journal report reveal covid19 could well origin lab,0.2732,0.0,0.851,0.149,pos
1397648918721210000,2021-05-26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @PanguF: -This is not the last pathogen that will be generated on Chinese soil, and we can’t allow #Xi to think he can spread the next d…",en,0.0,16.0,Evansantahp,Xi,PanguF,United States,last pathogen gener chines soil allow think spread next,0.2263,0.0,0.808,0.192,pos
1389948637908760000,2021-05-05,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Total recoveries now stand at 109,769 of which 79,774 are from Home Based Care &amp; Isolation while 29,995 are from va… https://t.co/CfsvrsFpnm",en,0.0,0.0,sokodirectory,,,East Africa,total recoveri stand home base care isol va,0.4939,0.0,0.686,0.314,pos
1393205904233740000,2021-05-14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Visit COVID19 measures page on CBIC website for information on Customs Zones Nodal Officers, State Nodal Officers f… https://t.co/xmjROXNCaH",en,0.0,22.0,cbic_india,,,,visit covid19 measur page cbic websit inform custom zone nodal offic state nodal offic ,0.0,0.0,1.0,0.0,neu
1393197494859860000,2021-05-14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Since agreeing to the 92 consensus (One-China Principle 一 个中国政策), Taiwan's intl diplomatic ties are deeply linked t… https://t.co/iy5IwXOK94",en,0.0,32.0,polis180,,,Berlin,sinc agre consensu one china principl taiwan intl diplomat tie deepli link,0.0,0.0,1.0,0.0,neu
1390658880552770000,2021-05-07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ryanjreilly Easy to laugh at this but Fox News radicalized way too many during lockdown - #Covid, #insurrection,… https://t.co/q83bChLTWW",en,0.0,174.0,lisareynaloe,"Covid, insurrection",ryanjreilly,Texas,easi laugh fox news radic way mani lockdown,0.5574,0.0,0.66,0.34,pos
1408710000000000000,2021-06-26,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Covid 19 vaccine fast dose 💉💉 https://t.co/nmFT1cHTix,en,0.0,0.0,SANJAYKP13,,,"Uttar Pradesh, India",covid19 vaccin fast dose,0.0,0.0,1.0,0.0,neu
1399800000000000000,2021-06-01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @kojofabio: #BrandAfricaConference Namibia’s Bustling capital of #Windhoek will host @UNWTO ‘s first in-person meeting in Africa since t…,en,0.0,29.0,thePOE_T,"BrandAfricaConference, Windhoek","kojofabio, UNWTO",Twincity. Sheffield. Accra,namibia bustl capit host first person meet africa sinc,0.0,0.0,1.0,0.0,neu
1387335938502790000,2021-04-28,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @timesofindia: Covid-19 catastrophe due to incompetent leadership: Prithviraj Chavan 

https://t.co/jzKdHPfGio https://t.co/2yOL5Q4maQ",en,0.0,0.0,HarshadSankpal,,timesofindia,,covid19 catastroph due incompet leadership prithviraj chavan,0.0,0.0,1.0,0.0,neu
1404920000000000000,2021-06-15,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine App Alerts Bot</a>","Vaccine appointments available at Walgreens Chicago from Jun 16 to Jun 18. Sign up here, zip code 60609:… https://t.co/SyeQVg88SM",en,0.0,0.0,VaccineEdgar,,,,vaccin appoint avail walgreen chicago jun jun sign zip code,0.0,0.0,1.0,0.0,neu
1400540000000000000,2021-06-03,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Maine reports 106 new COVID-19 cases Thursday and 10 additional deaths https://t.co/iSnTYKVXsa,en,0.0,331.0,sunjournal,,,"Lewiston/Auburn, Maine",main report new covid19 case thursday addit death,-0.5994,0.358,0.642,0.0,neg
1404910000000000000,2021-06-15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GFFN: Paul Pogba may have breached UEFA's COVID-19 protocols by going into the stands at full-time to give someone his shirt, according…",en,0.0,8.0,lillemeh,,GFFN,,paul pogba may breach uefa covid19 protocol go stand full time give someon shirt accord,0.0,0.0,1.0,0.0,neu
1405640000000000000,2021-06-17,"<a href=""http://www.sparkcentral.com"" rel=""nofollow"">Sparkcentral.com</a>","@Karradi Hello Ahmed, please confirm testing requirements for the UK here: https://t.co/cpHZPc7F0M for more information.  /Luna",en,0.0,106.0,AirCanada,,Karradi,,hello ahm pleas confirm test requir uk inform luna,0.0,0.0,1.0,0.0,neu
1399094447858530000,2021-05-30,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ASIGoI: Due to present COVID 19 pandemic situation all centrally protected monuments and museums shall continue to remain closed till 1…,en,0.0,87.0,ldpdaksh86,,ASIGoI,आगरा,due present covid19 pandem situat central protect monument museum shall continu remain close till,0.3818,0.0,0.833,0.167,pos
1397123964011430000,2021-05-25,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@ProfBrianCox If it were true that it would make you Bluetooth enabled (which it obviously isn't), at least you cou… https://t.co/UGQ6e4NrUv",en,0.0,16.0,fvandervorst,,ProfBrianCox,"London,UK",true would make bluetooth enabl obvious least cou,0.4215,0.0,0.714,0.286,pos
1403300000000000000,2021-06-11,"<a href=""https://www.obi4wan.com/"" rel=""nofollow"">OBI4wan</a>","@_spacelesbian_ Hello, I understand that you would like to know this. From June 10 onwards, Germany is considered a… https://t.co/yOX4roadzT",en,0.0,17206.0,Rijksoverheid,,_spacelesbian_,Den Haag,hello understand would like know june onward germani consid,0.3612,0.0,0.762,0.238,pos
1398988419913570000,2021-05-30,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#BreakingNews 

#Odisha government extends #lockdown period till June 17 (5 am), informs Chief Secretary Suresh Cha… https://t.co/iI5Vcxj8fT",en,1.0,1.0,Kalingatv,"BreakingNews, Odisha, lockdown",,"Odisha, India",govern extend period till june inform chief secretari suresh cha,0.1779,0.0,0.841,0.159,pos
1400200000000000000,2021-06-02,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ENirenberg: The actual inferences that you should draw from this thread are: 
- COVID-19 can be really harmful to kids
- COVID-19 in ki…",en,0.0,19.0,MarEgilsson,,ENirenberg,"Uppsala, Sverige",actual infer draw thread covid19 realli harm kid covid19 ki,-0.5423,0.28,0.72,0.0,neg
1406320000000000000,2021-06-19,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Tatnews_Org: Coronavirus Disease 2019 (COVID-19) situation in Thailand as of 19 June 2021, 12.30 Hrs.
https://t.co/LUkK4TaSFJ
#Coronavi…",en,0.0,0.0,THEmbStockholm,,Tatnews_Org,,coronaviru diseas covid19 situat thailand june hr,0.0,0.0,1.0,0.0,neu
1389997388215970000,2021-05-05,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Rajasthan: Woman jumps on funeral pyre of father, who died of Covid-19; hospitalised with 70 per cent burns - India… https://t.co/kYnf3dlaKJ",en,0.0,0.0,DEBARUNSAHA9,,,"Bengaluru, India",rajasthan woman jump funer pyre father die covid19 hospitalis per cent burn india,-0.5994,0.245,0.755,0.0,neg
1394611692739300000,2021-05-18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@sumanthraman The best way to 'Financially' fight against covid-19 is, to cut down atleast 1 Month salary of all go… https://t.co/bJwXkia4SW",en,0.0,545.0,Prem05355874,,sumanthraman,,best way financi fight covid19 cut atleast month salari go,0.128,0.296,0.44,0.264,pos
1402680000000000000,2021-06-09,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","It's the lowest number since the middle of last December.

https://t.co/tXqnzHZsYO",en,0.0,2.0,98FM,,,"Dublin, Ireland",lowest number sinc middl last decemb,-0.3182,0.329,0.506,0.165,neg
1400540000000000000,2021-06-03,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Perfect story where an armature from India blew the #Covid Wuhan cover that was being held tight by WHO, Fauci and… https://t.co/V7iSdcOfal",en,0.0,0.0,Super_Crypto,Covid,,,perfect stori armatur india blew wuhan cover held tight fauci,0.5719,0.0,0.709,0.291,pos
1386693585521620000,2021-04-26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @MissMalena3: So on OAN I just saw a clip that on the CDC website is updated to show that only 6% of Covid deaths reported were actual c…,en,0.0,2431.0,sxlzy11,,MissMalena3,san jose，ca,oan saw clip cdc websit updat show covid19 death report actual ,-0.5994,0.281,0.719,0.0,neg
1389955692438730000,2021-05-05,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @mr_Smith_Econ: U dacht dat we na vaccinatie klaar waren?

Seychelles, which has fully vaccinated more of its population against Covid-1…",en,0.0,1427.0,BallegeerK,,mr_Smith_Econ,Belgium, dacht dat na vaccinati klaar waren seychel fulli vaccin popul covid19,0.0,0.0,1.0,0.0,neu
1402660000000000000,2021-06-09,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @jamaicastar: The director of the Pan American Health Organization, Dr Carissa Etienne has called on the authorities in the Caribbean to…",en,0.0,26.0,ahongry,,jamaicastar,Jamaica,director pan american health organ dr carissa etienn call author caribbean,0.0,0.0,1.0,0.0,neu
1397143794475280000,2021-05-25,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">covid_osha_bot</a>","Report from an employee at Quest Diagnostics in LAS VEGAS, NV on Sep 29, 2020: ""1. Three employees have tested posi… https://t.co/qUqoJMGtuK",en,0.0,828.0,workingwcovid,,,,report employe quest diagnost la vega nv sep three employe test posi,0.0,0.0,1.0,0.0,neu
1408140000000000000,2021-06-24,"<a href=""https://twitter.com/CaronaUpdates"" rel=""nofollow"">Carona Updates</a>","RT @AamAadmiParty: GOT VACCINATED❓

If not, register now or simply walk - in

💉COVID-19 Vaccination is being done free of cost at all Govt…",en,0.0,6.0,Corona_SSYT,,AamAadmiParty,,got vaccin regist simpli walk covid19 vaccin done free cost govt,0.5106,0.0,0.752,0.248,pos
1404180000000000000,2021-06-13,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Coronavirus: Russian cases spike 47 per cent in a week | CTV News https://t.co/dMSUPNQ5Rp,en,0.0,0.0,kam75,,,"Thunder Bay,Ontario,Canada.",coronaviru russian case spike per cent week ctv news,0.0,0.0,1.0,0.0,neu
1395057613910410000,2021-05-19,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Carrot and Stick politics it was never about a virus.
https://t.co/vsHLCstMGp",en,0.0,0.0,noname08471241,,,WildRose country,carrot stick polit never viru,0.0,0.0,1.0,0.0,neu
1393226888085130000,2021-05-14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @CTVNews: U.K. jubilant as COVID-19 lockdown restrictions to be lifted next week https://t.co/X1N61OWq3R,en,0.0,1.0,MAmengualSalom,,CTVNews,"Palma, España", jubil covid19 lockdown restrict lift next week,-0.3818,0.302,0.698,0.0,neg
1398647498747440000,2021-05-29,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @EconomicTimes: Coimbatore surpassed Chennai in total single-day cases for the past three days, making it the newest Covid-19 hot spot i…",en,0.0,10.0,snobfielder,,EconomicTimes,omnipresent,coimbator surpass chennai total singl day case past three day make newest covid19 hot spot,0.0,0.0,1.0,0.0,neu
1403270000000000000,2021-06-11,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @LegalLro: Lakshadweep Police lodged sedition FIR against Aisha Sultana for hate speech after she claimed Central government had deploye…,en,0.0,12.0,LadakuVimaan,,LegalLro,भारतवर्ष,lakshadweep polic lodg sedit fir aisha sultana hate speech claim central govern deploy,-0.5719,0.236,0.764,0.0,neg
1400490000000000000,2021-06-03,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@UKActionteam Have you seen this?

Not good at all :-( 

https://t.co/4mrBTfjMiF",en,0.0,2.0,nikkiraqs,,UKActionteam,UK,seen good,0.4404,0.0,0.256,0.744,pos
1393203891878210000,2021-05-14,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @HealthwatchBD: Lockdown changes can bring many opportunities for some, but can be very overwhelming for others! Make sure you are doing…",en,0.0,14.0,lcpuk,,HealthwatchBD,"East London, UK",lockdown chang bring mani opportun overwhelm other make sure,0.1531,0.155,0.636,0.209,pos
1392828279489360000,2021-05-13,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MRA15794433: Hi, Long time no see . Me this holiday  just walk around the town and stay at home . So bored .
#StaySafe #StayHomeStaySaf…",en,0.0,998.0,AlanKim75426041,StaySafe,MRA15794433,"Sarawak, Malaysia",hi long time see holiday walk around town stay home bore,0.1779,0.146,0.657,0.197,pos
1401270000000000000,2021-06-05,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",06/05/21 #China #NuWar @DOD @thejointstaff: Chinese Communist Party controlled Global Times newspaper released an e… https://t.co/FcHbf2z2SN,en,0.0,1089.0,VickySung3,"China, NuWar","dOd, thejointstaff",,chines communist parti control global time newspap releas ,0.0,0.0,1.0,0.0,neu
1386710857774760000,2021-04-26,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @GovInslee: During the COVID-19 emergency, ASL interpreters are helping keep deaf and hard of hearing Washingtonians safe and informed.…",en,0.0,1.0,tinfoilhat1984,,GovInslee,Merica,covid19 emerg asl interpret help keep deaf hard hear washingtonian safe inform,0.6369,0.087,0.562,0.35,pos
1408640000000000000,2021-06-26,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Kerala, registry shows excess deaths due to #COVID19, over the official figures!
https://t.co/994K3yzUke",en,0.0,0.0,sn_ojha,"Kerala, COVID19",,WB,registri show excess death due offici figur,-0.5994,0.394,0.606,0.0,neg
1393225143778950000,2021-05-14,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @HealthNewsFL: The governor was also given a $196.3 million tax package that includes a formula change for distributing cigarette tax re…,en,0.0,3.0,wusf,,HealthNewsFL,"Tampa, FL",governor also given million tax packag includ formula chang distribut cigarett tax,0.0,0.0,1.0,0.0,neu
1395763280350670000,2021-05-21,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","To be Positive - Focus Positive!

#InThisTogether #PositiveVibes #MentalHealthAwareness #coronavirus #Hope… https://t.co/pBQTAlRqsh",en,0.0,57.0,Factincenz,"InThisTogether, PositiveVibes, MentalHealthAwareness, coronavirus, Hope",,,posit focu posit,0.0,0.0,1.0,0.0,neu
1399114777247590000,2021-05-30,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Outside of #SocialDistancing and #QuarantineLife, do you avoid people?

#poll",en,0.0,182.0,OpinePolls,"SocialDistancing, QuarantineLife, poll",,"Washington, DC",outsid avoid peopl,-0.296,0.524,0.476,0.0,neg
1397226492774460000,2021-05-25,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @OfficeOfLGJandK: Directed senior doctors to increase the rounds to the Covid-19 wards for best possible care of the patients; ensure ef…,en,0.0,0.0,_Suresh_rai,,OfficeOfLGJandK,Ghazipur,direct senior doctor increas round covid19 ward best possibl care patient ensur ef,0.8126,0.0,0.598,0.402,pos
1403280000000000000,2021-06-11,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @StartsWithABang: How Can You Be So Sure That COVID-19 Didn’t Happen From A Lab Leak?
https://t.co/QRWk0YgeZF
#AskEthan
No, the coronavi…",en,0.0,0.0,warnerw,AskEthan,StartsWithABang,New York,sure covid19 happen lab leak coronavi,-0.0258,0.276,0.46,0.264,neg
1401230000000000000,2021-06-05,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Crypto_Caravan @MoonfarmFinance In the bad situation of the Covid-19 epidemic, every industry was heavily affected… https://t.co/rzWYSdlJVQ",en,0.0,0.0,MithunK21763348,,"Crypto_Caravan, MoonfarmFinance",,bad situat covid19 epidem everi industri heavili affect,-0.5423,0.333,0.667,0.0,neg
1401890000000000000,2021-06-07,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @FacesOfCOVID: ONE YEAR AGO TODAY.

LYNIKA STROZIER, 35, of Illinois, died of COVID on June 7, 2020. She was a researcher in the DNA lab…",en,0.0,696.0,ECU_ALUM,,FacesOfCOVID,,one year ago today lynika strozier illinoi die covid19 june research dna lab,-0.5994,0.245,0.755,0.0,neg
1400500000000000000,2021-06-03,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @benshingler: Quebecers 18+ will be able to move up their second dose of COVID-19 vaccine this month, by age. Details here: https://t.co…",en,0.0,40.0,robyn_s_lee,,benshingler,Huron-Wendat land (Québec),quebec abl move second dose covid19 vaccin month age detail,0.0,0.0,1.0,0.0,neu
1398666749491300000,2021-05-29,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@rohini_sgh .@rohini_sgh ""On October 25, Union minister Pratap Sarangi said that all people of the country will be… https://t.co/xZVF8YRQWP",en,0.0,84.0,networkwell,,"rohini_sgh, rohini_sgh",,octob union minist pratap sarangi said peopl countri,0.0,0.0,1.0,0.0,neu
1386799042424860000,2021-04-26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @BremainInSpain: German media widely disseminated unsubstantiated claims by a specialist lung doctor that Muslim and migrant populations…,en,0.0,0.0,JulieLeyGibbs,,BremainInSpain,,german medium wide dissemin unsubstanti claim specialist lung doctor muslim migrant popul,0.0,0.0,1.0,0.0,neu
1394586321331440000,2021-05-18,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Smart Label Market Research Report by Technology, by Application, by End User - GlobeNewswire https://t.co/54SGZHdjQt",en,0.0,0.0,LotusProfession,,,,smart label market research report technolog applic end user globenewswir,0.4019,0.0,0.769,0.231,pos
1404530000000000000,2021-06-14,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Donating blood, let's see if I still have my Covid-19 antibodies @americanredcross @ American Red Cross https://t.co/nV7pll0RbJ",en,0.0,12.0,giantslady4life,,,"Modesto, Ca",donat blood let see still covid19 antibodi american red cross,0.0,0.0,1.0,0.0,neu
1401260000000000000,2021-06-05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@trey_neyer Mike Diyamona 
DT for Pole France Révolution one of the best team in Europe 🇫🇷
C’O 2023 📚
GPA : 4.0 | 6… https://t.co/0blnKn9X9p",en,0.0,1.0,MikeDmn_,,trey_neyer,"Paris, France",mike diyamona dt pole franc volut one best team europ gpa,0.6369,0.0,0.704,0.296,pos
1387289717868300000,2021-04-28,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mutludc: Turkey bans alcohol sales during full lockdown, thousands question government’s motive https://t.co/bttagpvVUS",en,0.0,1.0,vvanwilgenburg,,mutludc,Kurdistan ,turkey ban alcohol sale full lockdown thousand question govern motiv,-0.5574,0.286,0.714,0.0,neg
1403300000000000000,2021-06-11,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CDC to hold an ""emergency meeting"" on rare but ""higher-than-expected"" reports of heart inflammation following jabs… https://t.co/ppHqsCYNFf",en,0.0,840.0,bjp4growth,,,"Hillview, Rajpura Dehradun",cdc hold emerg meet rare higher eect report heart inflamm follow jab,0.0,0.0,1.0,0.0,neu
